"cocktail_ingredient_id","ingredient_amount","ingredient_name","ingredient_type","ingredient_unit","cocktail_id","ingredient_id","ingredient_amont"
8938,"5","Joseph Cartron Double Creme de Cassis de Bourgogne","Liqueur","ml",1553,1043,""
8939,"2","La Fee Parisienne absinthe","Spirits","dash",1553,1072,""
8940,"","라임 제스트 트위스트","Garnish","",1553,1115,""
8941,"","라임 휠 슬라이스","Garnish","",1553,1115,""
8942,"50","Dry vermouth (chilled)","Wine","ml",1554,709,""
8943,"15","Benedictine, D.O.M.","Liqueur","ml",1554,377,""
8944,"4","La Fee Parisienne absinthe","Spirits","dash",1554,1072,""
8945,"","오렌지 제스트 트위스트","Garnish","",1554,1264,""
8946,"45","Hayman's Old Tom Gin","Gin","ml",1555,947,""
8947,"22.5","Yellow Chartreuse liqueur","Liqueur","ml",1555,1129,""
8948,"1","Angostura의 오렌지 비터스","General","dash",1555,1265,""
8949,"10","물 (냉장)","General","ml",1555,1846,""
8950,"","오렌지 제스트 트위스트","Garnish","",1555,1264,""
8951,"60","Remy Martin 1738 Cognac","Brandy","ml",1556,1605,""
8952,"10","기파드 오르 게이트 시럽","General","ml",1556,1301,""
8953,"15","물 (냉장)","General","ml",1556,1846,""
8954,"3","Boker 's Bitters","General","dash",1556,209,""
8955,"","레몬 제스트 트위스트","Garnish","",1556,1080,""
8956,"30","에스프레소 커피","General","ml",1557,553,""
8957,"45","Averna Amaro","Liqueur","ml",1557,139,""
8958,"15","Bebo Coffee Liqueur","Liqueur","ml",1557,177,""
8959,"","커피 원두 3 개","Garnish","",1557,555,""
8960,"30","Italian red bitter liqueur","Liqueur","ml",1558,1009,""
8961,"30","The Busker Blended Irish Whiskey","Whisky","ml",1558,1777,""
8962,"30","Rosso/rouge (sweet) vermouth","Wine","ml",1558,1549,""
8963,"","오렌지 제스트 트위스트","Garnish","",1558,1264,""
8964,"60","Cacao & coffee spiced rum","Rum","ml",1559,379,""
8965,"22.5","Punt E Mes","Wine","ml",1559,1460,""
8966,"15","Pimento dram liqueur","Liqueur","ml",1559,1395,""
8967,"2","Angostura Aromatic Bitters","General","dash",1559,73,""
8968,"","오렌지 제스트 트위스트","Garnish","",1559,1264,""
8969,"40","Rhubarb flavoured vodka","Vodka","ml",1560,1501,""
8970,"20","Lillet Blanc","Wine","ml",1560,1111,""
8971,"15","Bittersweet orange-red aperitivo","Liqueur","ml",1560,254,""
8972,"","오렌지 제스트 트위스트","Garnish","",1560,1264,""
8973,"","오렌지 휠 슬라이스","Garnish","",1560,1264,""
8974,"45","Bourbon whiskey","Whisky","ml",1561,1856,""
8975,"15","Vermouth amaro","Wine","ml",1561,1819,""
8976,"15","Benedictine, D.O.M.","Liqueur","ml",1561,377,""
8977,"5","Caisteal Chamuis peated scotch whisky","Whisky","ml",1561,389,""
8978,"4","Bob's 초콜릿 비터스","General","drop",1561,484,""
8979,"","오렌지 제스트 트위스트","Garnish","",1561,1264,""
8980,"45","Blended Scotch whisky","Whisky","ml",1562,1623,""
8981,"22.5","분홍색 자몽 주스","General","ml",1562,910,""
8982,"22.5","꿀 시럽 (3 : 1)","General","ml",1562,971,""
8983,"","자몽 제스트 트위스트","Garnish","",1562,905,""
8984,"60","Calvados & straight applejacks","Brandy","ml",1563,391,""
8985,"20","Rosso/rouge (sweet) vermouth","Wine","ml",1563,1549,""
8986,"","림에 사과 웨지","Garnish","",1563,84,""
8987,"","사과 조각","Garnish","",1563,983,""
8988,"30","Rutte Dry Gin","Gin","ml",1564,1583,""
8989,"30","Calvados & straight applejacks","Brandy","ml",1564,391,""
8990,"15","De Kuyper Triple Sec (40%)","Liqueur","ml",1564,673,""
8991,"15","레몬 주스","General","ml",1564,1086,""
8992,"5","기파드 그레나딘 시럽","General","ml",1564,795,""
8993,"","오렌지 제스트 트위스트","Garnish","",1564,1264,""
8994,"30","Rutte Dry Gin","Gin","ml",1565,1583,""
8995,"15","Mentzendorff Kummel liqueur","Liqueur","ml",1565,1186,""
8996,"15","Luxardo Maraschino liqueur","Liqueur","ml",1565,1136,""
8997,"30","분홍색 자몽 주스","General","ml",1565,910,""
8998,"","Luxardo Maraschino Cherry","Garnish","",1565,451,""
8999,"45","Rutte Dry Gin","Gin","ml",1566,1583,""
9000,"22.5","Rosso/rouge (sweet) vermouth","Wine","ml",1566,1549,""
9001,"22.5","Dubonnet/French rouge aromatised wine","Wine","ml",1566,721,""
9002,"2.5","Luxardo Maraschino liqueur","Liqueur","ml",1566,1136,""
9003,"2.5","Mandarine Napoleon liqueur","Liqueur","ml",1566,1152,""
9004,"","Luxardo Maraschino Cherry","Garnish","",1566,451,""
9005,"22.5","Remy Martin 1738 Cognac","Brandy","ml",1567,1605,""
9006,"22.5","Kirschwasser Eau de vie (cherry)","Brandy","ml",1567,1053,""
9007,"22.5","Grand Marnier","Liqueur","ml",1567,901,""
9008,"22.5","레몬 주스","General","ml",1567,1086,""
9009,"","레몬 제스트 트위스트","Garnish","",1567,1080,""
9010,"30","Patron Reposado tequila","Tequila","ml",1568,1342,""
9011,"22.5","Cherry Heering cherry brandy liqueur","Liqueur","ml",1568,455,""
9012,"22.5","Rosso/rouge (sweet) vermouth","Wine","ml",1568,1549,""
9013,"22.5","오렌지 주스 (갓 짜낸)","General","ml",1568,1276,""
9014,"10","Del Maguey Vida Clasico mezcal","Mezcal","ml",1568,677,""
9015,"","Luxardo Maraschino Cherry","Garnish","",1568,451,""
9016,"30","White overproof rum","Rum","ml",1569,1867,""
9017,"20","Green Chartreuse liqueur","Liqueur","ml",1569,1129,""
9018,"15","라임 쥬스","General","ml",1569,1119,""
9019,"10","Difford's Falernum liqueur","Liqueur","ml",1569,686,""
9020,"10","물 (냉장)","General","ml",1569,1846,""
9021,"","라임 웨지","Garnish","",1569,1115,""
9022,"45","Cacao & coffee spiced rum","Rum","ml",1570,379,""
9023,"25","Akashi-Tai Ginjo Yuzushu","Liqueur","ml",1570,20,""
9024,"5","Claret red wine","Wine","ml",1570,519,""
9025,"10","Fiorente Elderflower liqueur","Liqueur","ml",1570,768,""
9026,"10","꿀 시럽 (3 : 1)","General","ml",1570,971,""
9027,"","블러드 오렌지 제스트 트위스트","Garnish","",1570,1264,""
9028,"45","Bepi Tosolini Grappa di Moscato","Brandy","ml",1571,187,""
9029,"22.5","De Kuyper Triple Sec (40%)","Liqueur","ml",1571,673,""
9030,"22.5","레몬 주스","General","ml",1571,1086,""
9031,"7.5","설탕 시럽 (리치)","General","ml",1571,1723,""
9032,"","레몬 제스트 트위스트","Garnish","",1571,1080,""
9033,"30","Overproof pot still rum","Rum","ml",1572,1308,""
9034,"22.5","Overproof aged rum","Rum","ml",1572,1305,""
9035,"22.5","Gold rum","Rum","ml",1572,889,""
9036,"15","Difford's Falernum liqueur","Liqueur","ml",1572,686,""
9037,"7.5","시나몬 시럽","General","ml",1572,511,""
9038,"15","분홍색 자몽 주스","General","ml",1572,910,""
9039,"15","라임 쥬스","General","ml",1572,1119,""
9040,"2","La Fee Parisienne absinthe","Spirits","dash",1572,1072,""
9041,"1","Angostura Aromatic Bitters","General","dash",1572,73,""
9042,"","Luxardo Maraschino Cherry","Garnish","",1572,451,""
9043,"45","Light white rum","Rum","ml",1573,1110,""
9044,"45","Rosso/rouge (sweet) vermouth","Wine","ml",1573,1549,""
9045,"1","Angostura의 오렌지 비터스 (선택 사항)","General","dash",1573,1265,""
9046,"","레몬 제스트 나선형 트위스트","Garnish","",1573,1080,""
9047,"45","Cacao & coffee spiced rum","Rum","ml",1574,379,""
9048,"8","민트 잎","General","",1574,1214,""
9049,"30","라임 쥬스","General","ml",1574,1119,""
9050,"3","Bob's 초콜릿 비터스","General","drop",1574,484,""
9051,"30","Thomas Henry 토닉 워터","General","ml",1574,1788,""
9052,"","말린 라임 슬라이스","Garnish","",1574,1115,""
9053,"45","Cacao & coffee spiced rum","Rum","ml",1575,379,""
9054,"40","파인애플 쥬스","General","ml",1575,1406,""
9055,"10","오이 시럽","General","ml",1575,646,""
9056,"60","Thomas Henry Ginger Beer","Beer","ml",1575,803,""
9057,"","절인 할라 페노","Garnish","",1575,1393,""
9058,"30","Ketel One Vodka","Vodka","ml",1576,1049,""
9059,"30","Rose petal liqueur","Liqueur","ml",1576,1535,""
9060,"52.5","크랜베리 주스","General","ml",1576,601,""
9061,"15","라임 쥬스","General","ml",1576,1119,""
9062,"50","Calvados & straight applejacks","Brandy","ml",1577,391,""
9063,"15","레몬 주스","General","ml",1577,1086,""
9064,"7.5","라임 쥬스","General","ml",1577,1119,""
9065,"7.5","설탕 시럽 (리치)","General","ml",1577,1723,""
9066,"2.5","라즈베리 시럽","General","ml",1577,1480,""
9067,"2.5","기파드 그레나딘 시럽","General","ml",1577,795,""
9068,"1","Angostura의 오렌지 비터스","General","dash",1577,1265,""
9069,"7.5","저온 살균 계란 흰색 (또는 Aquafaba)","General","ml",1577,731,""
9070,"","레몬 제스트 트위스트","Garnish","",1577,1080,""
9071,"","레몬 웨지","Garnish","",1577,1080,""
9072,"50","Light white rum","Rum","ml",1578,1110,""
9073,"15","De Kuyper Pineapple liqueur","Liqueur","ml",1578,672,""
9074,"10","라임 쥬스","General","ml",1578,1119,""
9075,"5","레몬 주스","General","ml",1578,1086,""
9076,"7.5","기파드 오르 게이트 시럽","General","ml",1578,1301,""
9077,"","라임/파인애플 웨지","Garnish","",1578,1125,""
9078,"30","Gold rum","Rum","ml",1579,889,""
9079,"15","라임 쥬스","General","ml",1579,1119,""
9080,"15","꿀 시럽 (3 : 1)","General","ml",1579,971,""
9081,"45","Brut champagne or sparkling wine","Wine","ml",1579,366,""
9082,"","민트 스프링","Garnish","",1579,1213,""
9083,"30","Remy Martin 1738 Cognac","Brandy","ml",1580,1605,""
9084,"30","Grand Marnier","Liqueur","ml",1580,901,""
9085,"30","Dry vermouth","Wine","ml",1580,709,""
9086,"","레몬 제스트 트위스트 (또는 오렌지 제스트 트위스트)","Garnish","",1580,1264,""
9087,"60","Caribbean blended rum aged 6-10 years","Rum","ml",1581,423,""
9088,"12.5","메이플 시럽","General","ml",1581,1161,""
9089,"2","Angostura Aromatic Bitters","General","dash",1581,73,""
9090,"","오렌지 제스트 트위스트","Garnish","",1581,1264,""
9091,"60","Patron Reposado tequila","Tequila","ml",1582,1342,""
9092,"20","라임 쥬스","General","ml",1582,1119,""
9093,"12.5","기파드 그레나딘 시럽","General","ml",1582,795,""
9094,"2","Angostura Aromatic Bitters","General","dash",1582,73,""
9095,"","오렌지 조각","Garnish","",1582,1264,""
9096,"","파인애플 웨지","Garnish","",1582,1403,""
9097,"","Luxardo Maraschino Cherry","Garnish","",1582,451,""
9098,"2","가루 패널 설탕","General","spoon",1583,1719,""
9099,"1","Thomas Henry 소다 워터","General","Splash",1583,1672,""
9100,"10","Martini Riserva Speciale Ambrato","Wine","ml",1583,1169,""
9101,"55","Cacao & coffee spiced rum","Rum","ml",1583,379,""
9102,"2","Bob's 초콜릿 비터스","General","dash",1583,484,""
9103,"","민트","Garnish","",1583,1213,""
9104,"","초콜릿","Garnish","",1583,482,""
9105,"60","Bourbon whiskey","Whisky","ml",1584,1856,""
9106,"15","Claret red wine","Wine","ml",1584,519,""
9107,"15","레몬 주스","General","ml",1584,1086,""
9108,"12.5","설탕 시럽 (리치)","General","ml",1584,1723,""
9109,"10","오렌지 주스 (갓 짜낸)","General","ml",1584,1276,""
9110,"","오렌지 제스트 트위스트","Garnish","",1584,1264,""
9111,"45","Bourbon whiskey","Whisky","ml",1585,1856,""
9112,"15","Bigallet China China Amer","Liqueur","ml",1585,200,""
9113,"10","꿀 시럽 (3 : 1)","General","ml",1585,971,""
9114,"","오렌지 제스트 트위스트","Garnish","",1585,1264,""
9115,"","숟가락에 Luxardo Maraschino Cherry","Garnish","",1585,451,""
9116,"60","Cacao & coffee spiced rum","Rum","ml",1586,379,""
9117,"10","Ratafia de Marseille","Wine","ml",1586,1482,""
9118,"5","Apricot eau de vie","Brandy","ml",1586,108,""
9119,"20","파인애플 쥬스","General","ml",1586,1406,""
9120,"10","라임 쥬스","General","ml",1586,1119,""
9121,"5","시나몬 시럽","General","ml",1586,511,""
9122,"","식용 꽃","Garnish","",1586,729,""
9123,"","카피르 라임 잎","Garnish","",1586,1115,""
9124,"40","Cacao & coffee spiced rum","Rum","ml",1587,379,""
9125,"20","Italian red bitter liqueur","Liqueur","ml",1587,1009,""
9126,"20","Rosso/rouge (sweet) vermouth","Wine","ml",1587,1549,""
9127,"1","오렌지 마말레이드","General","spoon",1587,1289,""
9128,"1","칠리 플레이크","General","pinch",1587,470,""
9129,"2","Bob's 초콜릿 비터스","General","dash",1587,484,""
9130,"","말린 오렌지 슬라이스 휠","Garnish","",1587,1264,""
9131,"45","Drambuie liqueur","Liqueur","ml",1588,1129,""
9132,"45","파인애플 쥬스","General","ml",1588,1406,""
9133,"22.5","라임 쥬스","General","ml",1588,1119,""
9134,"5","Fernet liqueur","Liqueur","ml",1588,1129,""
9135,"3","Angostura Aromatic Bitters","General","dash",1588,73,""
9136,"30","Thomas Henry 소다 워터","General","ml",1588,1672,""
9137,"","오렌지 제스트 트위스트","Garnish","",1588,1264,""
9138,"2.5","La Fee Parisienne absinthe","Spirits","ml",1589,1072,""
9139,"30","Patron Reposado tequila","Tequila","ml",1589,1342,""
9140,"20","Lillet Blanc","Wine","ml",1589,1111,""
9141,"10","De Kuyper Triple Sec (40%)","Liqueur","ml",1589,673,""
9142,"20","레몬 주스","General","ml",1589,1086,""
9143,"5","설탕 시럽 (리치)","General","ml",1589,1723,""
9144,"","레몬 제스트 트위스트","Garnish","",1589,1080,""
9145,"40","Cacao & coffee spiced rum","Rum","ml",1590,379,""
9146,"20","Bittersweet orange-red aperitivo","Liqueur","ml",1590,254,""
9147,"20","패션프루트 퓨레","General","ml",1590,1331,""
9148,"15","레몬 주스","General","ml",1590,1086,""
9149,"7.5","설탕 시럽 (리치)","General","ml",1590,1723,""
9150,"2","Angostura Aromatic Bitters","General","dash",1590,73,""
9151,"","시나몬 스틱","Garnish","",1590,502,""
9152,"","대나무 잎 선택 사항","Garnish","",1590,157,""
9153,"30","Patron Silver blanco tequila (infused with tamarind)","Tequila","ml",1591,1344,""
9154,"60","Rosato/rose vermouth","Wine","ml",1591,1529,""
9155,"5","Del Maguey Vida Clasico mezcal","Mezcal","ml",1591,677,""
9156,"1","Angostura의 오렌지 비터스","General","dash",1591,1265,""
9157,"","흰색 식용 꽃","Garnish","",1591,772,""
9158,"50","Cacao & coffee spiced rum","Rum","ml",1592,379,""
9159,"10","Bebo Coffee Liqueur","Liqueur","ml",1592,177,""
9160,"10","라임 쥬스","General","ml",1592,1119,""
9161,"2","Angostura Aromatic Bitters","General","dash",1592,73,""
9162,"50","Dunkel / dark / black lager","Beer","ml",1592,722,""
9163,"50","Thomas Henry Ginger Beer","Beer","ml",1592,803,""
9164,"","오렌지 제스트 트위스트","Garnish","",1592,1264,""
9165,"50","Cacao & coffee spiced rum","Rum","ml",1593,379,""
9166,"25","Rosso/rouge (sweet) vermouth","Wine","ml",1593,1549,""
9167,"","오렌지 제스트 트위스트","Garnish","",1593,1264,""
9168,"","커피 콩","Garnish","",1593,555,""
9169,"45","Straight rye whiskey","Whisky","ml",1594,1704,""
9170,"22.5","Pedro Ximenez sherry","Wine","ml",1594,1379,""
9171,"12","Bob's 초콜릿 비터스","General","drop",1594,484,""
9172,"","Tootsie Roll Chew 사탕","Garnish","",1594,1790,""
9173,"","Luxardo Maraschino Cherry","Garnish","",1594,451,""
9174,"30","Del Maguey Vida Clasico mezcal","Mezcal","ml",1595,677,""
9175,"30","The Busker Single Pot Still Irish Whiskey","Whisky","ml",1595,1778,""
9176,"15","Benedictine, D.O.M.","Liqueur","ml",1595,377,""
9177,"2","Peychaud의 비터스","General","dash",1595,1390,""
9178,"","사과 조각","Garnish","",1595,983,""
9179,"45","Grapefruit flavoured vodka","Vodka","ml",1596,1827,""
9180,"15","Giffard Pamplemousse liqueur","Liqueur","ml",1596,797,""
9181,"20","분홍색 자몽 주스","General","ml",1596,910,""
9182,"5","슈가 시럽 (rich)","General","ml",1596,1723,""
9183,"1","Bob's 자몽 비터스","General","dash",1596,907,""
9184,"","설탕 빵 림","Garnish","",1596,1720,""
9185,"","자몽 제스트","Garnish","",1596,905,""
9186,"45","Cacao & coffee spiced rum","Rum","ml",1597,379,""
9187,"15","Italian red bitter liqueur","Liqueur","ml",1597,1009,""
9188,"15","De Kuyper Pineapple liqueur","Liqueur","ml",1597,672,""
9189,"20","레몬 주스","General","ml",1597,1086,""
9190,"3","생리 식염수","General","dash",1597,1613,""
9191,"","Thomas Henry 토닉 워터","General","",1597,1788,""
9192,"","라임 웨지","Garnish","",1597,1115,""
9193,"","난초 꽃","Garnish","",1597,1297,""
9194,"40","Cacao & coffee spiced rum","Rum","ml",1598,379,""
9195,"30","Difford's Falernum liqueur","Liqueur","ml",1598,686,""
9196,"10","라임 쥬스","General","ml",1598,1119,""
9197,"","라임 웨지","Garnish","",1598,1115,""
9198,"45","Ketel One Vodka","Vodka","ml",1599,1049,""
9199,"15","Ginger liqueur","Liqueur","ml",1599,872,""
9200,"7.5","Bianco vermouth","Wine","ml",1599,195,""
9201,"7.5","Dry vermouth","Wine","ml",1599,709,""
9202,"3","Bob's 생강 비터스","General","drop",1599,310,""
9203,"","막대기에 설탕에 절인 생강","Garnish","",1599,867,""
9204,"30","Aquavit","Spirits","ml",1600,117,""
9205,"30","Bittersweet orange-red aperitivo","Liqueur","ml",1600,254,""
9206,"30","커피","General","ml",1600,553,""
9207,"7.5","설탕 시럽 (리치)","General","ml",1600,1723,""
9208,"8","Bob's 초콜릿 비터스","General","drop",1600,484,""
9209,"","오렌지 제스트 트위스트","Garnish","",1600,1264,""
9210,"7","민트 잎","General","",1601,1214,""
9211,"40","Caribbean blended rum aged 6-10 years","Rum","ml",1601,423,""
9212,"20","라임 쥬스","General","ml",1601,1119,""
9213,"10","설탕 시럽 (리치)","General","ml",1601,1723,""
9214,"80","Prosecco sparkling wine","Wine","ml",1601,1686,""
9215,"","민트 스프링 부케","Garnish","",1601,1213,""
9216,"50","Ketel One Vodka","Vodka","ml",1602,1049,""
9217,"15","Jade Perique La Veritable Liqueur de Tabac","Liqueur","ml",1602,1011,""
9218,"5","Americano Bianco","Wine","ml",1602,64,""
9219,"1","찻 주전자 비터스","General","dash",1602,1761,""
9220,"","Islay Single Malt의 스프레이와 안개","Garnish","",1602,1222,""
9221,"6","민트 잎","General","",1603,1214,""
9222,"60","Cacao & coffee spiced rum","Rum","ml",1603,379,""
9223,"20","Lime cordial","Spirits","ml",1603,1117,""
9224,"2","Angostura의 오렌지 비터스","General","dash",1603,1265,""
9225,"1","후추","General","grind",1603,258,""
9226,"50","Brut champagne or sparkling wine","Wine","ml",1603,366,""
9227,"","민트 잎","Garnish","",1603,1213,""
9228,"45","Remy Martin 1738 Cognac","Brandy","ml",1604,1605,""
9229,"22.5","Tawny port","Wine","ml",1604,1756,""
9230,"5","설탕 시럽 (리치)","General","ml",1604,1723,""
9231,"","육두구","Garnish","",1604,1247,""
9232,"45","Light white rum","Rum","ml",1605,1110,""
9233,"30","레몬 주스","General","ml",1605,1086,""
9234,"15","설탕 시럽 (리치)","General","ml",1605,1723,""
9235,"15","저온 살균 계란 흰색 (또는 Aquafaba)","General","ml",1605,731,""
9236,"15","Overproof pot still rum","Rum","ml",1605,1308,""
9237,"","레몬 제스트 트위스트","Garnish","",1605,1080,""
